person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
42.0,47899.0,21,19750.0,10.65,0.41,14.0,674,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
36.0,12265.0,14,3250.0,11.49,0.26,15.0,645,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
36.0,55014.0,14,19750.0,13.35,0.36,14.0,666,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40.0,11372.0,22,2500.0,11.01,0.22,17.0,727,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
46.0,10510.0,24,1600.0,14.42,0.15,11.0,677,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37.0,8104.0,16,1300.0,6.03,0.16,11.0,561,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
41.0,8000.0,15,2000.0,13.22,0.25,15.0,737,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39.0,84921.0,16,12500.0,7.9,0.15,13.0,597,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
44.0,113951.0,23,4400.0,7.29,0.04,11.0,722,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46.0,57369.0,25,6000.0,7.14,0.1,14.0,726,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40.0,46499.0,17,7000.0,15.99,0.15,16.0,622,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
38.0,192784.0,13,14000.0,6.62,0.07,16.0,609,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
48.0,23925.0,25,7000.0,11.01,0.29,16.0,669,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.0,63300.0,15,14000.0,13.16,0.22,15.0,660,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.0,19825.0,16,2375.0,11.11,0.12,12.0,700,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
36.0,47641.0,11,2000.0,11.01,0.04,13.0,664,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
36.0,186926.0,15,30000.0,7.9,0.16,14.0,636,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
38.0,98276.0,17,11000.0,10.36,0.11,14.0,682,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
37.0,90507.0,13,6000.0,14.26,0.07,16.0,570,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,78901.0,26,3100.0,13.49,0.04,16.0,573,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
41.0,42793.0,19,1500.0,13.06,0.04,13.0,675,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
50.0,71311.0,29,22000.0,17.74,0.31,13.0,630,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42.0,432619.0,23,25000.0,9.99,0.06,17.0,692,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
37.0,73335.0,17,10000.0,15.99,0.14,17.0,714,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39.0,15333.0,16,2000.0,10.65,0.13,16.0,690,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
50.0,51223.0,27,5000.0,15.31,0.1,12.0,644,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36.0,63254.0,12,7000.0,13.85,0.11,14.0,561,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
36.0,41273.0,14,12000.0,11.36,0.29,16.0,612,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37.0,97006.0,15,25000.0,13.11,0.26,16.0,700,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
36.0,75369.0,14,8000.0,11.12,0.11,12.0,673,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38.0,21134.0,19,4375.0,7.51,0.21,13.0,715,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
37.0,51330.0,12,12000.0,11.01,0.23,14.0,557,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44.0,168723.0,20,21500.0,11.83,0.13,11.0,541,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
41.0,83847.0,15,4000.0,16.29,0.05,13.0,540,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
47.0,53796.0,24,8000.0,11.01,0.15,15.0,662,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,55135.0,14,9000.0,11.71,0.16,16.0,651,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37.0,121262.0,16,6000.0,11.99,0.05,13.0,654,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47.0,45358.0,26,7400.0,8.0,0.16,15.0,717,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36.0,133176.0,13,9000.0,11.01,0.07,13.0,653,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39.0,48857.0,19,6000.0,14.54,0.12,11.0,686,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
36.0,30902.0,12,3000.0,8.7,0.1,14.0,698,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.0,79027.0,14,11500.0,13.92,0.15,14.0,630,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40.0,60932.0,21,6000.0,14.96,0.1,15.0,746,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39.0,67282.0,18,24000.0,12.53,0.36,11.0,655,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
41.0,27064.0,15,3500.0,13.61,0.13,13.0,675,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
38.0,25094.0,14,6250.0,11.01,0.25,15.0,656,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
40.0,37007.0,13,10625.0,11.01,0.29,13.0,560,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
36.0,75993.0,14,2400.0,7.49,0.03,14.0,686,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
42.0,137533.0,20,19200.0,11.36,0.14,17.0,617,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
36.0,64827.0,12,8000.0,11.01,0.12,11.0,699,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
47.0,22639.0,26,3000.0,5.42,0.13,13.0,679,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
39.0,242374.0,16,13500.0,11.49,0.06,16.0,605,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50.0,24124.0,26,4000.0,11.01,0.17,11.0,705,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
39.0,46466.0,14,7000.0,11.49,0.15,16.0,528,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
40.0,97110.0,21,6000.0,8.94,0.06,11.0,636,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
40.0,48804.0,18,13750.0,8.88,0.28,14.0,635,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
43.0,94361.0,21,15000.0,14.46,0.16,13.0,652,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37.0,175346.0,17,11375.0,10.99,0.06,11.0,571,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
42.0,151217.0,22,35000.0,7.9,0.23,17.0,675,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37.0,106582.0,18,25000.0,19.66,0.23,15.0,750,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42.0,94822.0,21,20000.0,10.99,0.21,12.0,721,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
37.0,76772.0,12,14900.0,9.63,0.19,17.0,630,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
41.0,65893.0,15,5000.0,13.23,0.08,12.0,599,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
38.0,80358.0,15,5000.0,12.92,0.06,16.0,643,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
44.0,75908.0,20,10000.0,16.82,0.13,15.0,697,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40.0,56680.0,14,20000.0,14.61,0.35,13.0,540,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
47.0,63675.0,26,6000.0,10.99,0.09,14.0,658,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
43.0,55997.0,23,13000.0,15.7,0.23,15.0,617,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
41.0,124600.0,20,20000.0,14.61,0.16,16.0,652,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36.0,51319.0,15,2000.0,15.62,0.04,14.0,613,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
38.0,23715.0,15,6000.0,15.99,0.25,12.0,654,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
36.0,36178.0,16,1250.0,11.83,0.03,11.0,643,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
37.0,16000.0,16,4000.0,9.99,0.25,13.0,724,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36.0,88307.0,16,24000.0,14.09,0.27,16.0,699,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36.0,180825.0,11,10000.0,11.01,0.06,14.0,695,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
37.0,66137.0,15,8000.0,11.01,0.12,15.0,596,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40.0,115148.0,18,5000.0,10.65,0.04,11.0,553,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
39.0,29924.0,18,3000.0,14.12,0.1,12.0,647,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37.0,78886.0,12,9000.0,6.91,0.11,14.0,686,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
44.0,63363.0,19,10000.0,14.11,0.16,12.0,604,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
37.0,70806.0,14,18200.0,10.99,0.26,17.0,528,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
44.0,100480.0,23,12000.0,16.0,0.12,12.0,642,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.0,123502.0,17,8800.0,11.58,0.07,11.0,623,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39.0,61139.0,16,8000.0,7.68,0.13,11.0,667,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
36.0,102734.0,13,3500.0,12.69,0.03,13.0,539,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
36.0,37841.0,18,8000.0,14.11,0.21,14.0,730,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
42.0,39727.0,18,10000.0,11.71,0.25,14.0,610,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
36.0,19094.0,14,5000.0,13.92,0.26,11.0,646,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36.0,175029.0,13,5000.0,9.62,0.03,12.0,688,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
36.0,21202.0,12,1200.0,13.06,0.06,14.0,584,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
37.0,103314.0,11,35000.0,8.9,0.34,17.0,642,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37.0,32967.0,16,2000.0,13.16,0.06,12.0,694,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
46.0,73072.0,22,5000.0,11.72,0.07,13.0,682,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
44.0,74194.0,21,11000.0,16.02,0.15,12.0,619,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37.0,50996.0,13,8400.0,13.49,0.16,14.0,702,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
41.0,63177.0,18,5000.0,12.84,0.08,13.0,635,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38.0,22647.0,16,3000.0,13.23,0.13,17.0,656,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36.0,30022.0,15,9925.0,13.06,0.33,12.0,697,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40.0,67131.0,17,18000.0,7.88,0.27,14.0,684,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40.0,179191.0,20,5000.0,6.03,0.03,11.0,708,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
46.0,59793.0,24,2800.0,10.59,0.05,14.0,684,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46.0,106941.0,25,30000.0,18.39,0.28,16.0,744,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.0,78111.0,15,3000.0,7.74,0.04,17.0,682,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
38.0,79154.0,16,7000.0,7.88,0.09,17.0,692,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
49.0,18921.0,26,2400.0,9.91,0.13,13.0,626,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
49.0,78671.0,31,10000.0,16.49,0.13,12.0,562,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36.0,72962.0,15,8000.0,13.92,0.11,14.0,675,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
38.0,21480.0,16,1000.0,16.29,0.05,13.0,587,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36.0,216811.0,15,20000.0,11.48,0.09,15.0,561,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
41.0,136826.0,18,12000.0,16.0,0.09,15.0,645,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
40.0,61037.0,19,12000.0,11.01,0.2,17.0,670,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40.0,104057.0,21,20000.0,14.54,0.19,13.0,586,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
39.0,29344.0,15,8500.0,7.49,0.29,12.0,547,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
44.0,114811.0,23,10000.0,10.95,0.09,11.0,668,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
40.0,79054.0,16,5000.0,9.63,0.06,17.0,673,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39.0,63788.0,17,5000.0,11.01,0.08,12.0,686,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39.0,54891.0,20,12000.0,14.72,0.22,13.0,725,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47.0,57415.0,25,7500.0,6.62,0.13,13.0,655,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44.0,47126.0,20,6825.0,8.9,0.14,11.0,626,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
37.0,82957.0,15,3600.0,15.23,0.04,11.0,638,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39.0,22955.0,19,1200.0,14.74,0.05,17.0,721,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38.0,44257.0,15,6000.0,13.99,0.14,12.0,699,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42.0,55221.0,19,18200.0,10.83,0.33,16.0,597,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39.0,391019.0,15,18000.0,14.96,0.05,17.0,692,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42.0,16895.0,17,2500.0,11.01,0.15,15.0,696,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38.0,72430.0,16,18125.0,14.84,0.25,13.0,585,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
39.0,97037.0,17,5600.0,13.43,0.06,17.0,609,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48.0,145015.0,26,3600.0,11.01,0.02,16.0,667,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
42.0,78378.0,19,30000.0,19.03,0.38,14.0,687,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37.0,39628.0,11,10000.0,13.79,0.25,14.0,702,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.0,27096.0,16,3800.0,11.01,0.14,11.0,550,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
38.0,36945.0,17,3000.0,13.85,0.08,14.0,695,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43.0,14936.0,21,1950.0,11.01,0.13,11.0,636,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
36.0,65529.0,17,18200.0,18.25,0.28,12.0,602,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
42.0,47263.0,17,13000.0,11.01,0.28,17.0,674,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43.0,135511.0,24,25000.0,14.96,0.18,16.0,562,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
38.0,15187.0,15,4800.0,7.29,0.32,12.0,540,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
36.0,53727.0,12,8000.0,17.49,0.15,15.0,677,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
42.0,121647.0,16,25000.0,16.15,0.21,14.0,693,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.0,63352.0,17,15000.0,18.62,0.24,16.0,617,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
66.0,360994.0,44,28000.0,6.62,0.08,23.0,731,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
54.0,65135.0,34,29850.0,11.01,0.46,28.0,637,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
51.0,312914.0,29,14000.0,7.66,0.04,26.0,601,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
57.0,18747.0,34,3000.0,12.68,0.16,23.0,676,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
51.0,184501.0,27,25000.0,15.58,0.14,23.0,707,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
62.0,83162.0,44,24250.0,12.73,0.29,28.0,692,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
53.0,84871.0,32,24000.0,16.77,0.28,20.0,568,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60.0,55982.0,36,20000.0,10.0,0.36,20.0,647,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
54.0,61146.0,31,20000.0,7.9,0.33,20.0,714,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
55.0,61231.0,33,20000.0,7.51,0.33,30.0,660,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52.0,66832.0,31,20000.0,7.49,0.3,25.0,704,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61.0,62093.0,40,20000.0,14.09,0.32,21.0,727,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
62.0,92429.0,36,20000.0,16.77,0.22,29.0,690,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
51.0,22863.0,30,1000.0,14.65,0.04,20.0,707,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52.0,60964.0,29,18000.0,14.59,0.3,25.0,623,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
51.0,54939.0,25,16000.0,7.9,0.29,19.0,560,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
54.0,41397.0,32,1000.0,10.65,0.02,29.0,702,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
70.0,36838.0,47,1000.0,17.49,0.03,21.0,643,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55.0,65580.0,27,1000.0,13.99,0.02,27.0,672,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
52.0,66019.0,34,1500.0,8.49,0.02,24.0,735,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51.0,70619.0,28,1500.0,19.03,0.02,22.0,645,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
58.0,53297.0,38,1800.0,14.96,0.03,21.0,715,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
60.0,118615.0,39,15000.0,16.29,0.13,25.0,631,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
53.0,166538.0,34,15000.0,12.69,0.09,21.0,715,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58.0,62551.0,33,13500.0,11.58,0.22,21.0,750,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51.0,46566.0,27,13000.0,12.42,0.28,18.0,668,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55.0,47753.0,35,13000.0,11.48,0.27,27.0,715,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60.0,35675.0,35,2500.0,15.33,0.07,27.0,650,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57.0,20300.0,37,3000.0,10.38,0.15,20.0,712,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51.0,45772.0,27,3000.0,10.62,0.07,30.0,722,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
65.0,70759.0,41,3000.0,11.01,0.04,27.0,667,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
58.0,34009.0,33,3500.0,16.0,0.1,21.0,672,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
70.0,49419.0,46,3600.0,15.23,0.07,19.0,712,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52.0,58544.0,32,11000.0,12.73,0.19,22.0,684,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
65.0,56322.0,44,10500.0,16.32,0.19,24.0,701,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
58.0,24991.0,31,4000.0,9.99,0.16,30.0,650,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
55.0,30598.0,34,4000.0,13.92,0.13,27.0,663,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53.0,29562.0,26,4400.0,12.42,0.15,23.0,732,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
52.0,61034.0,29,4500.0,11.89,0.07,25.0,718,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
64.0,56272.0,44,4800.0,11.09,0.09,24.0,759,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60.0,45700.0,35,10000.0,6.54,0.22,27.0,596,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
57.0,69090.0,31,5000.0,15.96,0.07,24.0,727,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58.0,54761.0,35,3500.0,6.76,0.06,20.0,730,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
63.0,45566.0,43,5450.0,15.96,0.12,22.0,662,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
51.0,57067.0,33,11600.0,8.94,0.2,30.0,727,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
55.0,58697.0,36,5500.0,10.62,0.09,22.0,679,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
53.0,55194.0,29,5600.0,13.79,0.1,22.0,712,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
51.0,51152.0,29,15000.0,13.99,0.29,20.0,674,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
52.0,43018.0,28,6000.0,11.01,0.14,22.0,639,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
62.0,80473.0,40,6000.0,11.01,0.07,23.0,661,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
56.0,24016.0,30,6025.0,11.71,0.25,19.0,678,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
52.0,91601.0,29,6125.0,7.74,0.07,18.0,721,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
52.0,63561.0,26,10000.0,11.01,0.16,29.0,669,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
57.0,64312.0,34,5800.0,13.16,0.09,30.0,666,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54.0,28403.0,31,7500.0,11.89,0.26,22.0,549,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52.0,63233.0,30,17000.0,7.88,0.27,18.0,601,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
51.0,34474.0,29,8000.0,11.86,0.23,26.0,617,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
60.0,73011.0,38,9000.0,13.8,0.12,27.0,676,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
53.0,29526.0,32,5000.0,14.42,0.17,27.0,670,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52.0,31111.0,30,5000.0,12.61,0.16,22.0,678,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51.0,75661.0,26,8000.0,11.01,0.11,30.0,698,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
61.0,14174.0,38,4000.0,12.21,0.28,25.0,633,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
64.0,68127.0,44,10000.0,16.82,0.15,18.0,690,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55.0,90685.0,32,10000.0,7.51,0.11,20.0,687,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62.0,75378.0,40,25000.0,13.43,0.33,28.0,666,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59.0,101675.0,37,12000.0,11.86,0.12,18.0,565,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
55.0,94871.0,32,8000.0,11.01,0.08,29.0,649,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
